key,title,first_publish_year
/works/OL10352158W,"The effects of a program of progressive resistance exercise on strength, muscle girth, and body composition of college women",1975.0
/works/OL10352625W,The effects of anabolic steroid on selected physiological parameters of trained and untrained men,1974.0
/works/OL10352295W,Influence of reactive hyperemia in muscle during exercise,1988.0
/works/OL10352213W,Hematologic and cardiodynamic variations with changes in pre-exercise position during submaximal exercise,1984.0
/works/OL10352762W,Specificity of circulorespiratory responses following eight weeks of endurance training of either the arms or legs,1981.0
/works/OL10351948W,The effects of atropine and pyridostigmine on temperature regulation and exercise tolerance in heat-stressed patas monkeys,1987.0
/works/OL143085W,Conditioning exercises,1965.0
/works/OL10503915W,Raoul Gelabert's anatomy for the dancer,1964.0
/works/OL10353161W,The effects of muscle fiber composition and static and dynamic exercise on the torque-velocity relationship,1980.0
/works/OL10353167W,The effect of intensity and quantity of exercise training on the aerobic and anaerobic thresholds,1983.0
/works/OL10353228W,Exercise as a treatment for depression within a national health service,1986.0
/works/OL10352823W,"The effects of a 12 week cardiac rehabilitation program on body composition, heart rate and blood pressure",1981.0
/works/OL10352871W,Physical self-perceptions and exercise involvement,1987.0
/works/OL12327957W,Chi fitness,2001.0
/works/OL123916W,Health building,1969.0
/works/OL2771089W,Chi gong,1990.0
/works/OL2729283W,Best of Health,1983.0
/works/OL272573W,Keep the Connection,1999.0
/works/OL2759102W,Posture,1988.0
/works/OL25203594W,Body Composition,2017.0
/works/OL263447W,The Mars and Venus Diet and Exercise Solution,2003.0
/works/OL3289505W,Fitness trail,1980.0
/works/OL2988355W,How to live to be 100--or more,1983.0
/works/OL3240468W,The Pilates method of physical and mental conditioning,1980.0
/works/OL3136066W,The running and stamping book,1995.0
/works/OL18774265W,Physical fitness laboratories on a budget,2009.0
/works/OL20208102W,My First Yoga Class,2017.0
/works/OL20049907W,Chair yoga,2017.0
/works/OL20217896W,The Truth About Exercise Addiction,2015.0
/works/OL1958828W,Gender and Physical Education,2002.0
/works/OL1980800W,The new aerobics,1970.0
/works/OL19655483W,An essay of health and long life,1725.0
/works/OL6333630W,The cellulite free body,1981.0
/works/OL2283125W,Return to life through contrology,1945.0
/works/OL17477405W,The Complete Guide To Postural Training,2008.0
/works/OL17553417W,The Complete Guide to Abdominal Training,2009.0
/works/OL11694410W,Active every day,2006.0
/works/OL8979266W,"Look Hot, Live Long",2003.0
/works/OL20025395W,"Taller, slimmer, younger",2016.0
/works/OL1636120W,Traditional Chinese medicine,2000.0
/works/OL5850495W,Working on the ball,2005.0
/works/OL21705714W,Total Gym Ball Workout,2011.0
/works/OL5830013W,The body Noble,2005.0
/works/OL9154008W,Nutritional Needs in Hot Environments,1993.0
/works/OL8365953W,Thin Thighs in 30 Days,1989.0
/works/OL5965229W,Yoga mala,1989.0
/works/OL8624064W,Pilates on the Ball,2001.0
/works/OL276554W,Winning by Losing,2005.0
/works/OL19978605W,8 weeks to SEALfit,2014.0
/works/OL4803649W,Relaxercise,1990.0
/works/OL16636834W,Life is your best medicine,2012.0
/works/OL19977868W,Exercise in action,2014.0
/works/OL19964873W,The body reset diet,2013.0
/works/OL21062461W,Pop-Up Gym,2014.0
/works/OL17392689W,The Complete Guide To Outdoor Workouts,2013.0
/works/OL1840894W,Fitness and sports medicine,1990.0
/works/OL9180959W,The athlete's way,2007.0
/works/OL9286403W,Bodily Arts,2004.0
/works/OL3289506W,Physiology of fitness,1979.0
/works/OL2038592W,The complete idiot's guide to yoga,1998.0
/works/OL1826077W,The busy body book,2004.0
/works/OL20430750W,Total fitness and wellness,2002.0
/works/OL18178948W,Skinny-size it,2014.0
/works/OL5431081W,The Pineapple dance book,1983.0
/works/OL21857283W,Bare,2019.0
/works/OL2739416W,Client-centered exercise prescription,1998.0
/works/OL19039332W,ABC of sports and exercise medicine,2005.0
/works/OL8513329W,Becoming a personal trainer for dummies,2004.0
/works/OL21574601W,Practical Guide to Exercise Physiology,2016.0
/works/OL2394152W,The NASCAR Way,1997.0
/works/OL2739477W,Tai chi,1996.0
/works/OL18941361W,Active living every day,2002.0
/works/OL8408992W,Jump Rope Training,2003.0
/works/OL21058282W,Conditioning to the Core,2014.0
/works/OL8494563W,The S Factor,2003.0
/works/OL1858766W,Ultrahealth,1984.0
/works/OL20035398W,Lift,2016.0
/works/OL8135766W,Mind Over Body,2007.0
/works/OL16597030W,The physique 57 solution,2012.0
/works/OL15676367W,Ms. Leakey Is Freaky!,2011.0
/works/OL8946275W,Hyperfitness,2007.0
/works/OL21764995W,The Belly Burn Plan,2015.0
/works/OL8851507W,The Dorm Room Diet,2006.0
/works/OL5842633W,Fit after 40,2006.0
/works/OL5831612W,Golf Rx,2007.0
/works/OL3350329W,Discovering Lifetime Fitness,1984.0
/works/OL12072505W,Bikini bootcamp,2007.0
/works/OL19983406W,"Burn the fat, feed the muscle",2003.0
/works/OL18941287W,Brain and body in sport and exercise,2002.0
/works/OL36021072W,Boxing Fitness,2011.0
/works/OL15596742W,The 5-factor world diet,2009.0
/works/OL1839032W,Skippyjon Jones shape up,2007.0
/works/OL20022521W,The Nalini method,2011.0
/works/OL1890464W,The little abs workout book,2003.0
/works/OL2945015W,Living well,2008.0
/works/OL276553W,Making the Cut,2007.0
/works/OL16557596W,Physical activity and public health practice,2012.0
/works/OL2958043W,Smart exercise,1994.0
/works/OL13309745W,Access to health,1994.0
/works/OL476558W,Pooh's Little Fitness Book,1996.0
/works/OL5119835W,Walk Don't Die,1984.0
/works/OL18775379W,Champions Body-for-Life,2008.0
/works/OL8646346W,Stretch Exercises for Your Horse,2003.0
/works/OL7204932W,Physiology of Exercise and Healthy Aging,2007.0
/works/OL20991834W,Equine Exercise Physiology,2002.0
/works/OL339347W,Science of breath,1979.0
/works/OL8296831W,Slimming Your Hips and Thighs,1983.0
/works/OL18574556W,Acquiring skill in sport,2006.0
/works/OL21123596W,"Global Practices and Training in Applied Sport, Exercise, and Performance Psychology",2016.0
/works/OL16151517W,The men's health diet,2011.0
/works/OL17414723W,The Little Red Book Of Running,2011.0
/works/OL23857818W,Athletic training exam review,2003.0
/works/OL19552934W,Nutrition for sport and exercise,2007.0
/works/OL1980799W,The aerobics way,1977.0
/works/OL9352789W,Functional Anatomy for Sport and Exercise,2008.0
/works/OL16152322W,"Sitting kills, moving heals",2011.0
/works/OL8480260W,The Pilates Promise,2004.0
/works/OL5366372W,Bodywork,1985.0
/works/OL8076235W,The Hollywood Trainer Weight-Loss Plan,2007.0
/works/OL26317223W,Your Body for Life Pack a Of 6,2013.0
/works/OL5353747W,The diabetics' get fit book,1984.0
/works/OL16984197W,Exercise and sport in diabetes,2005.0
/works/OL544044W,Kundalini Yoga,2000.0
/works/OL5373401W,Fitness for all ages,1984.0
/works/OL5262335W,The Complete Book of Exercises,1982.0
/works/OL5262320W,The complete encyclopedia of exercises,1979.0
/works/OL5261226W,The 15-minute-a-day natural face lift,1979.0
/works/OL3936652W,Bud Wilkinson's guide to modern physical fitness,1967.0
/works/OL5589560W,Aerobic dancing,1979.0
/works/OL5829237W,Men's health maximum muscle plan,2005.0
/works/OL6032137W,Mr Tough,1969.0
/works/OL5999623W,Older individuals and athletes over 50,1999.0
/works/OL6266776W,Corso completo di culturismo,1978.0
/works/OL6223292W,Dynamics of fitness and health,1993.0
/works/OL6101073W,A treatise on the science of muscular action,1794.0
/works/OL6691768W,Conditioning and basic movement concepts,1968.0
/works/OL6572634W,Muscular exercise in chronic lung disease =,1980.0
/works/OL6677891W,Physiology of muscular activity and exercise,1964.0
/works/OL660080W,The secrets of relaxation,1971.0
/works/OL6584107W,Intramural sports,1954.0
/works/OL6585458W,Two-man isometric exercise program for the whole body,1964.0
/works/OL5610885W,The Exercising Adult,1981.0
/works/OL5753344W,Virtual exercise physiology laboratory,2003.0
/works/OL5832053W,Core performance endurance,2006.0
/works/OL5832698W,Core strength for dummies,2009.0
/works/OL5712475W,Stay fit!,2009.0
/works/OL544042W,Fly Like A Butterfly,1998.0
/works/OL5710287W,The ultimate body shaping bible,2009.0
/works/OL5825485W,Men's Health Ultimate Dumbbell Guide,2007.0
/works/OL5270441W,The Beautiful Machine,1974.0
/works/OL5817941W,Golf flex,1999.0
/works/OL5572469W,The body shop,1974.0
/works/OL6322838W,A year of beauty & exercise for the pregnant woman,1980.0
/works/OL6324080W,Physical fitness,1980.0
/works/OL6347576W,Effects of diurnal glycogen fluctuation on endurance,1978.0
/works/OL6049028W,Yoga for kids,2003.0
/works/OL5967912W,Wellness,2001.0
/works/OL5830379W,Exercise physiology,2005.0
/works/OL5869232W,The book of yoga,2002.0
/works/OL5819199W,Alpha male challenge,2009.0
/works/OL5819201W,The body sculpting bible for men,2001.0
/works/OL6511609W,Fitness after forty,1966.0
/works/OL4975584W,Sports illustrated strength training,1986.0
/works/OL5120795W,Fitness in a chair,1985.0
/works/OL3561807W,Babar's yoga for elephants,2002.0
/works/OL3578444W,Energy ecstasy and your seven vital chakras,1978.0
/works/OL4638340W,The exerciser's handbook,1978.0
/works/OL484338W,Physical fitness,1986.0
/works/OL4105765W,Conditioning for men,1973.0
/works/OL4108604W,Preparing for Birth With Yoga,1994.0
/works/OL4486187W,Middle school phyusical education,1992.0
/works/OL3924414W,"Be a Frog, a Bird or a Tree",1973.0
/works/OL3947812W,The eternally wounded woman,1990.0
/works/OL4633894W,Getting physical,1984.0
/works/OL4799972W,Exercise in health and disease,1984.0
/works/OL4956206W,Kids in Motion,1980.0
/works/OL5008417W,Sportsmassage,1980.0
/works/OL4963366W,Pathways to Fitness,1987.0
/works/OL4964327W,Sports physiology,1979.0
/works/OL4996096W,How to keep slender and fit after thirty,1961.0
/works/OL7487957W,"Look better, feel better",1954.0
/works/OL15695316W,Daily training,1902.0
/works/OL159828W,Techniques of expression,1965.0
/works/OL15830426W,Essential exercises for breast cancer survivors,2000.0
/works/OL15852696W,Bearobics,1997.0
/works/OL15710625W,Exercise ball,2005.0
/works/OL173623W,Slimming,1973.0
/works/OL17504247W,7lbs In 7 Days Super Juice Diet,2006.0
/works/OL16965375W,Funktionelle Anatomie,2008.0
/works/OL17500242W,Total Foam Rolling Techniques,2014.0
/works/OL16175840W,Chubster,2012.0
/works/OL16322132W,Exercise genomics,2011.0
/works/OL16016745W,"Physical activity, dietary calorie restriction, and cancer",2011.0
/works/OL15980971W,Dr. Vonda Wright's guide to THRIVE,2011.0
/works/OL16056457W,Shape magazine's shape your life,2002.0
/works/OL16037687W,Simply yoga,2004.0
/works/OL16026657W,Prevention's complete book of walking,2000.0
/works/OL16684361W,303 Kid-Approved Exercises and Active Games,2012.0
/works/OL1543632W,How to keep fit and like it,1943.0
/works/OL15702741W,"Keep it up, Harry Potbelly!",2005.0
/works/OL18356455W,The role of physical exercise in preventing disease and improving the quality of life,2007.0
/works/OL18521450W,Exercise and its mediating effects on cognition,2007.0
/works/OL18469740W,Physical education,1966.0
/works/OL15164148W,Staying flexible,1987.0
/works/OL15299530W,Sống khỏe hạnh phúc,2009.0
/works/OL15437835W,Instant Recess,2010.0
/works/OL15326360W,Inner excellence,2010.0
/works/OL15396998W,Body dynamics,1960.0
/works/OL17390084W,Everyday Paleo,2011.0
/works/OL17561804W,Swimming Physiology of Fish,2012.0
/works/OL176482W,The circulatory response to muscular exercise in man,1966.0
/works/OL1837520W,Yoga for teens,1999.0
/works/OL18309445W,The athletic horse,1994.0
/works/OL18165109W,Power-of-10,2002.0
/works/OL18155391W,Complete pregnancy exercise program,1980.0
/works/OL18268363W,The tao of tai-chi chuan (or Tai ji quan in Pinyin),1983.0
/works/OL18169486W,More simply Pilates,2004.0
/works/OL18244763W,The physiology and pathophysiology of exercise tolerance,1996.0
/works/OL17710623W,The book of pilates,2002.0
/works/OL18558321W,Sport et santé,2009.0
/works/OL18614661W,Walking your way to a better life,2009.0
/works/OL18666727W,Tai Chi for every body,2006.0
/works/OL18581547W,2008 physical activity guidelines for Americans,2008.0
/works/OL18632691W,Is it just me or are sit-ups a waste of time?,2008.0
/works/OL17861373W,Anybody's guide to total fitness,1992.0
/works/OL1683790W,User-centred graphic design,1996.0
/works/OL2470407W,The Hilton Head over-35 diet,1989.0
/works/OL24122493W,Fun,2008.0
/works/OL11016266W,The effect of long-distance training on orthostatic efficiency in young adult females,1984.0
/works/OL21239104W,Energetics of Muscular Exercise,2015.0
/works/OL21788389W,Thinner This Year,2013.0
/works/OL21361976W,Obesity,2018.0
/works/OL21791019W,3-1-2-1 Diet,2013.0
/works/OL21843746W,Why We Exercise,2018.0
/works/OL21834374W,Fitter Faster,2017.0
/works/OL25746294W,"'Race', Youth Sport, Physical Activity and Health",2019.0
/works/OL26483682W,Calorie Myth,2013.0
/works/OL8077552W,Curves,2004.0
/works/OL8196279W,The Y-plan,1990.0
/works/OL7682849W,Dance and grow slender the South American way,1945.0
/works/OL7913553W,The A-List Workout,2006.0
/works/OL7911982W,Fit to Paddle,2003.0
/works/OL7986232W,48 Hours to a Healthier Life,2003.0
/works/OL7912415W,Your Best Body Ever,2004.0
/works/OL7910456W,G-force,2004.0
/works/OL7134884W,Overcoming back trouble,1953.0
/works/OL6807536W,Relax,1973.0
/works/OL6798686W,Therapeutic exercise,1958.0
/works/OL7138993W,Debbie Drake's Secrets of Perfect Figure Development,1965.0
/works/OL3280599W,Get your rear in gear,1996.0
/works/OL5520533W,Do-in,1978.0
/works/OL5464573W,Nature's plan for your health,1984.0
/works/OL26517205W,Oxidative Eustress in Exercise Physiology,2022.0
/works/OL2674185W,Getting in shape,1994.0
/works/OL28049822W,Get Your Exercise!,2019.0
/works/OL27825185W,This Is Why You're Fat,2010.0
/works/OL274167W,8 Minutes in the Morning for Extra-Easy Weight Loss,2004.0
/works/OL2929237W,Manual of exercise testing,1989.0
