author_key,author_name
/authors/OL7858767A,Jill Wachter
/authors/OL7613491A,Kristin McGee
/authors/OL7662442A,Katherine Schreiber
/authors/OL2639406A,Heather A. Hausenblas
/authors/OL235113A,Dawn Penney
/authors/OL4715224A,George Cheyne
/authors/OL1656120A,Larry H. Melamerson
/authors/OL299581A,Joseph H. Pilates
/authors/OL3484959A,Kesh Patel
/authors/OL220369A,Christopher M. Norris
/authors/OL4954726A,Linda Kelly
/authors/OL441646A,Linda Kelly
/authors/OL2781022A,Wendy Seward
/authors/OL3117618A,Christine Lydon
/authors/OL7607082A,Lauren Roxburgh
/authors/OL182083A,Nan Lu
/authors/OL2676851A,Ellen Schaplowsky
/authors/OL1435854A,Jane Clapp
/authors/OL2812971A,Sarah Robichaud
/authors/OL3674644A,Steve Barrett
/authors/OL1429008A,Derek Noble
/authors/OL3232498A,Bernadette M. Marriott
/authors/OL2786477A,Wendy Stehling
/authors/OL1480877A,Sri K. Pattabhi Jois
/authors/OL2901446A,Colleen Craig
/authors/OL2630732A,Jillian Michaels
/authors/OL7520573A,Mark Divine
/authors/OL1011115A,David Zemach-Bersin
/authors/OL4233770A,Zemach-Bersin David
/authors/OL4016249A,Kaethe Zemach-Bersin
/authors/OL4233771A,Mark Kaethe/ Reese
/authors/OL5463270A,Tieraona Low Dog
/authors/OL7526646A,Hollis Lance Liebman
/authors/OL2688858A,Harley Pasternak
/authors/OL8056126A,Jon Denoris
/authors/OL3250683A,Christopher Bergland
/authors/OL3340193A,Debra Hawhee
/authors/OL246763A,Joan Budilovsky
/authors/OL218777A,Lizzy Rockwell
/authors/OL6982744A,Molly Morgan
/authors/OL1275573A,Debbie Moore
/authors/OL7743760A,Susan Hyatt
/authors/OL401606A,John C. Griffin
/authors/OL5305635A,Gregory P. Whyte
/authors/OL3338329A,Mark Harries
/authors/OL5082936A,Clyde Williams
/authors/OL2849623A,Melyssa St. Michael
/authors/OL1514676A,Linda Formichelli
/authors/OL4271762A,"Murray, Robert"
/authors/OL327754A,Robert G. Hagstrom
/authors/OL401621A,Paul H. Crompton
/authors/OL777057A,Steven N. Blair
/authors/OL2804711A,Buddy Lee
/authors/OL442899A,Greg Brittenham
/authors/OL5049389A,Daniel Taylor
/authors/OL2838116A,Sheila Kelley
/authors/OL222516A,Leslie Kenton
/authors/OL4233508A,Daniel Kunitz
/authors/OL2711126A,Nordine Zouareg
/authors/OL7111007A,Tanya Becker
/authors/OL28174A,Dan Gutman
/authors/OL1604762A,Jim Paillot
/authors/OL3097229A,Sean Burch
/authors/OL8324646A,Traci D. Mitchell
/authors/OL3037025A,Daphne Oz
/authors/OL1433201A,Don Nava
/authors/OL1429565A,Vijay Vad
/authors/OL1967197A,Dave Allen
/authors/OL5222996A,Melissa Perlman
/authors/OL2853291A,Melissa Perlman
/authors/OL2853292A,Erica Gragg
/authors/OL6478248A,Tom Venuto
/authors/OL6988247A,Boris Blumenstein
/authors/OL6938213A,Michael Bar-Eli
/authors/OL7725339A,Clinton McKenzie
/authors/OL7317018A,Hilary Lissenden
/authors/OL220273A,Judith Byron Schachner
/authors/OL7350724A,Rupa Mehta
/authors/OL449214A,Montel Williams
/authors/OL2513803A,William Doyle
/authors/OL7096953A,Barbara Ellen Ainsworth
/authors/OL7096954A,Caroline A. Macera
/authors/OL457321A,Melissa Dorfman France
/authors/OL29881A,A. A. Milne
/authors/OL1128656A,Fred A. Stutman
/authors/OL764395A,Art Carey
/authors/OL2629888A,None
/authors/OL2914824A,Karin Blignault
/authors/OL2069352A,Albert W. Taylor
/authors/OL2735912A,Kathryn Nankervis
/authors/OL2736070A,David Marlin
/authors/OL5860A,Rama Swami
/authors/OL2902367A,Swami Rama
/authors/OL230280A,Rudolph Ballentine
/authors/OL2902368A,Alan Hymes
/authors/OL2755900A,Ann Dugan
/authors/OL2823719A,John Honeybourne
/authors/OL7899067A,Lauren S. Tashman
/authors/OL6610084A,Stephen Perrine
/authors/OL2860676A,Amby Burfoot
/authors/OL3036259A,Lynn Van Ost
/authors/OL3036322A,Karen Manfre
/authors/OL3036323A,Karen Lew
/authors/OL3027532A,Marie Dunford
/authors/OL3425142A,Andy Doyle
/authors/OL3396372A,Clare Milner
/authors/OL4668049A,Joan Vernikos
/authors/OL2831045A,Alycea Ungaro
/authors/OL1236121A,Christina Barth
/authors/OL2688875A,Jeanette Jenkins
/authors/OL2014881A,Richard Spilsbury
/authors/OL1392098A,Anna Claybourne
/authors/OL839997A,Anne Rooney
/authors/OL30878A,Robert Snedden
/authors/OL1390238A,Andrew Solway
/authors/OL1394428A,Louise Spilsbury
/authors/OL1232306A,Jacki Winter
/authors/OL6818969A,Dinesh Nagi
/authors/OL38627A,Shakta Kaur Khalsa
/authors/OL1241467A,Joan Blake Austin
/authors/OL2833609A,Charlene Fuller
/authors/OL1189905A,Diagram Group.
/authors/OL1189621A,M. J. Saffon
/authors/OL717388A,Bud Wilkinson
/authors/OL1344904A,Jacki Sorensen
/authors/OL1428790A,Thomas Incledon
/authors/OL834127A,Matthew Hoffman
/authors/OL1516041A,Anthony Greenbank
/authors/OL1499843A,Marc A. Rogers
/authors/OL3200279A,Mark A Rogers
/authors/OL3200280A,Peter J Wernicki
/authors/OL77729A,Adil E. Shamoo
/authors/OL1632922A,Ennio Falsoni
/authors/OL1607917A,F. Compton Jenkins
/authors/OL1552834A,John Pugh
/authors/OL1809385A,Jane A. Mott
/authors/OL1762465A,"Entretiens de physio-pathologie respiratoire (11th 1978 Nancy, France)"
/authors/OL51345A,Mariane Kohler
/authors/OL1766371A,Harris F. Beeman
/authors/OL1766693A,Robert R. Spackman
/authors/OL1351743A,Robert C. Cantu
/authors/OL1399694A,"Kolkhorst, Fred W."
/authors/OL2862441A,Fred Kolkhorst
/authors/OL2862442A,Michael Bunono
/authors/OL1429718A,Mark Verstegen
/authors/OL1389450A,Matt Doeden
/authors/OL8033247A,Sandy Donavan
/authors/OL7316848A,Jack Desrocher
/authors/OL1389097A,Karon Karter
/authors/OL1427642A,Myatt Murphy
/authors/OL1192566A,Maggie Lettvin
/authors/OL1336528A,Gerda Hinrichsen
/authors/OL1652735A,Judi McMahon
/authors/OL2764027A,Zia Odell
/authors/OL1653113A,Marilyn Snyder Halper
/authors/OL1661349A,James Hoyt Clark
/authors/OL1523024A,Liz Lark
/authors/OL3291006A,Werner H. K. Hoeger
/authors/OL2749498A,Lori Waite Waite Turner
/authors/OL231584A,Brent Q. Hafen
/authors/OL1429165A,Stanley P. Brown
/authors/OL1444281A,Christina Brown
/authors/OL1425787A,James C. Villepigue
/authors/OL3084599A,James Villepigue
/authors/OL3084600A,Hugo A. Rivera
/authors/OL1736550A,"Taylor, Eric"
/authors/OL1074779A,John Garhammer
/authors/OL1128938A,Diane Alexander
/authors/OL600007A,Laurent de Brunhoff
/authors/OL604287A,Bernard Gunther
/authors/OL2844131A,Jerrold Greenberg
/authors/OL769713A,Richard A. Berger
/authors/OL770368A,Janet Balaskas
/authors/OL895530A,Gary Berg Spindt
/authors/OL3301787A,Gary B. Spindt
/authors/OL3303052A,William H. Monti
/authors/OL3303053A,Betty F. Hennessy
/authors/OL3655702A,Christine Holyoak
/authors/OL3323257A,Herman Weinberg
/authors/OL714786A,Rachel E. Carr
/authors/OL719979A,Patricia Anne Vertinsky
/authors/OL951185A,Art Turock
/authors/OL1010201A,Michael L. Pollock
/authors/OL1069338A,Julie Weissman
/authors/OL1086267A,Jack Meagher
/authors/OL3291788A,Pat Boughton
/authors/OL1071251A,Nolan A. Thaxton
/authors/OL1071519A,Edward L. Fox
/authors/OL1081474A,Bonnie Prudden
/authors/OL2273835A,Bess M. Mensendieck
/authors/OL50109A,E. F. Benson
/authors/OL2081648A,G. Dobbelaere
/authors/OL3039125A,Amy Halverstadt
/authors/OL2659277A,Vic Parker
/authors/OL2956992A,Sara Rose
/authors/OL2096449A,Soraya.
/authors/OL2623561A,Jason Vale
/authors/OL4041694A,Hans-Joachim Appell
/authors/OL7011697A,Martin Cizmar
/authors/OL7046452A,Linda S. Pescatello
/authors/OL3306017A,Anne McTiernan
/authors/OL5154787A,Vonda Wright
/authors/OL6971170A,Barbara Harris
/authors/OL1030402A,Angela Hynes
/authors/OL2751393A,Barbara Harris
/authors/OL3051666A,Yolanda Pettinato
/authors/OL2860657A,Maggie Spilner
/authors/OL7144577A,Kimberly Wechsler
/authors/OL164124A,Arthur H. Steinhaus
/authors/OL3032117A,Don Linker
/authors/OL3032118A,Edwin Heaven
/authors/OL7994784A,Vilberto Stocchi
/authors/OL7994785A,Pierpaolo De Feo
/authors/OL7994786A,David A. Hood
/authors/OL3470583A,Waneen W. Spirduso
/authors/OL2881915A,Leonard W. Poon
/authors/OL3470584A,Wojtek Chodzko-zajko
/authors/OL341847A,Perry B. Johnson
/authors/OL1458877A,Time-Life Books
/authors/OL6729482A,Vĩnh Hiền Âu
/authors/OL6838370A,Toni Yancey
/authors/OL6734057A,Jim Murphy
/authors/OL7300115A,Sarah Fragoso
/authors/OL7348796A,Arjan P. Palstra
/authors/OL2214139A,Arne Carlsten
/authors/OL220086A,Thia Luby
/authors/OL2796615A,David R. Hodgson
/authors/OL230187A,R. J. Rose
/authors/OL2628619A,Adam Zickerman
/authors/OL2628620A,Bill Schley
/authors/OL1295264A,Diana Simkin
/authors/OL1146265A,Tsung Hwa Jou
/authors/OL2815807A,Jou Tsung Hwa
/authors/OL2815808A,L. Wollering
/authors/OL2815809A,L. Elais
/authors/OL7983930A,Jürgen M. Steinacker
/authors/OL8546886A,Susan A. Ward
/authors/OL2957007A,Joyce Gavin
/authors/OL6750762A,"Université sportive d'été (26th 2008 Strasbourg, France)"
/authors/OL6744063A,Kimiko
/authors/OL2842900A,Eva Koskuba
/authors/OL2842899A,Karel Koskuba
/authors/OL7131974A,United States. Dept. of Health and Human Services
/authors/OL3807896A,Graeme Hilditch
/authors/OL190384A,Jorge Frascara
/authors/OL344153A,Peter M. Miller
/authors/OL193545A,Kim Campbell Thornton
/authors/OL4585701A,Victoria Garshnek
/authors/OL8133313A,Guido Ferretti
/authors/OL1436250A,Chris Crowley
/authors/OL7308169A,Jennifer Sacheck
/authors/OL7326209A,Dolvett Quince
/authors/OL237467A,Maggie Greenwood-Robinson
/authors/OL7641769A,Rosalyn Clark
/authors/OL7863958A,Robert J. Davis
/authors/OL8343787A,"Kolowich, Brad, Jr."
/authors/OL6933101A,Symeon Dagkas
/authors/OL8136985A,Laura Azzarito
/authors/OL2701256A,Kevin Hylton
/authors/OL7048038A,Jonathan Bailor
/authors/OL2688845A,Gary Heavin
/authors/OL1122683A,Carol Colman
/authors/OL2727367A,Lesley Mowbray
/authors/OL2727368A,Jill Gaskell
/authors/OL2829608A,Anthea Turner
/authors/OL2369711A,Paul Shahin
/authors/OL2637838A,Alyssa Shaffer
/authors/OL2659613A,Suzi Grant
/authors/OL2637032A,Anita Goa
/authors/OL2630341A,Gunnar Peterson
/authors/OL2029619A,Helen Jeanne Thompson
/authors/OL1862352A,Jane Madders
/authors/OL1858919A,Sidney Herman Licht
/authors/OL2031045A,Debbie Drake
/authors/OL535828A,Harry Hanson
/authors/OL2631298A,Robin K. Levinson
/authors/OL1314490A,Jean Rofidal
/authors/OL1289829A,Thomas Bartram
/authors/OL9993645A,James Cobley
/authors/OL5435193A,Gareth Davison
/authors/OL245090A,Bob Anderson
/authors/OL1192207A,Bill Pearl
/authors/OL50373A,Ed Burke
/authors/OL64292A,Jean Anderson
/authors/OL2775841A,Katie Marsico
/authors/OL7771481A,Jeff Bane
/authors/OL3677506A,Jackie Warner
/authors/OL446503A,Victor F. Froelicher
/authors/OL459394A,Michael G. Wade
/authors/OL2770632A,John A. W. Baker
/authors/OL4299076A,Herbert G. Chew
/authors/OL4299618A,Thomas A. DePaulis
/authors/OL4299064A,Edward M. Heath
/authors/OL4299533A,Thomas Michael Gregory
/authors/OL4299118A,Stanley B. Blank
/authors/OL4299130A,Arthur Bourgeois
/authors/OL4299412A,Bruce E. Rowland
/authors/OL4283836A,Michael Steven Bahrke
/authors/OL4284188A,Benjamin F. Timson
/authors/OL4298085A,Edward Otim Ojuka
/authors/OL4297856A,Robert Selkirk
/authors/OL4297570A,Jackie Lee Hudson
/authors/OL4298041A,Ellen Lorraine Smith
/authors/OL4297991A,David Laurence Miller
/authors/OL4297932A,Ann L. Albright
/authors/OL4298089A,Sandra Arnold Newport
/authors/OL4297665A,J. Kevin Carmichael
/authors/OL4297631A,Bruce Michael Scotland
/authors/OL4298055A,Charles James Parks
/authors/OL4298196A,Gary Esboldt
/authors/OL4298080A,Mary Louise O'Toole
/authors/OL4298111A,Nancy E. Doll
/authors/OL4297614A,Sandra Jane Harms
/authors/OL4298004A,Douglas R. Seals
/authors/OL4298860A,Kimberly Ann Brownley
/authors/OL4298817A,Barbara A. Moran
/authors/OL4298269A,Zisis Gagalis
/authors/OL4298299A,Nancy Jo Maddocks
/authors/OL4298621A,Andrew J. Gow
/authors/OL4298272A,James Scott LaCroix
/authors/OL4298371A,Michael Thean-Chong Liang
/authors/OL4298788A,Pamela Teresa Finch
/authors/OL4298836A,Judith Pouncey
/authors/OL4298828A,Sonia Hart Maas
/authors/OL4298733A,Jeffrey P. Williams
/authors/OL4298992A,Cherryl T. Thomas
/authors/OL4298411A,Sally Blank
/authors/OL4298747A,Chang Kew Kim
/authors/OL4298748A,Kelvin Davies
/authors/OL4298950A,Jane Leigh Fuller
/authors/OL4299026A,Christopher David Lantz
/authors/OL4254907A,Julio Diéguez Papí
/authors/OL4645710A,Margaret E. Torode
/authors/OL1215723A,John Atha
/authors/OL4647730A,Christopher Karam
/authors/OL4628584A,William J. Francis
/authors/OL4628576A,Clarence Linden Hutchins Baer
/authors/OL4643887A,Howard Thomas Boward
/authors/OL4777409A,Kenneth H. Cooper
/authors/OL6508355A,Brant Secunda
/authors/OL6605111A,Tina Vindum
/authors/OL6581644A,Mark Jenkins
/authors/OL2630013A,Mark Jenkins
/authors/OL2630014A,Jeff O'Connell
/authors/OL5325777A,Stan Reents
/authors/OL5193005A,Sharon A Plowman
/authors/OL540540A,Sharon A. Plowman
/authors/OL1357567A,Denise Smith
/authors/OL6785267A,Kirsten Cole-MacMurray
/authors/OL5736295A,Sophia Loren
/authors/OL4285498A,Judith Mary Yorio
/authors/OL4285349A,Charles Xavier Witten
/authors/OL4285438A,Cindy Ann Margaret Cavanaugh
/authors/OL4307863A,Dick Kazmaier
/authors/OL2790754A,Kate Knighton
/authors/OL2728113A,Susan Meredith
/authors/OL8099612A,Tim Bradshaw
/authors/OL8099613A,Hilary Mairs
/authors/OL8114948A,Plantbased Plantbased Pixie
/authors/OL8114949A,Pixie Turner
/authors/OL3141150A,Macedonio Fernandez
/authors/OL3253265A,Tomas Guido Lavalle
/authors/OL7874312A,Rylee A. Dionigi
/authors/OL7874313A,Michael Gard
/authors/OL7922491A,Luke Haile
/authors/OL7922492A,Michael Gallagher  Jr.
/authors/OL225505A,Robert J. Robertson
/authors/OL7873047A,Brad Schoenfeld
/authors/OL6959777A,Neil Armstrong
/authors/OL5222879A,Willem Van Mechelen
/authors/OL291191A,Jolie Bookspan
/authors/OL7781100A,Skip Archimedes
/authors/OL6269050A,Thomas Rowland
/authors/OL7573528A,Gregory Welk
/authors/OL7853281A,Diana Vaamonde
/authors/OL7853282A,Stefan S du Plessis
/authors/OL6941365A,Ashok Agarwal
/authors/OL7849493A,Byung Pal Yu
/authors/OL7994882A,Frank C. Mooren
/authors/OL7035045A,Robb Pearlman
/authors/OL8339252A,Jessie Pavelka
/authors/OL3160007A,Celia Hawe
/authors/OL6691192A,Staness Jonekos
/authors/OL540073A,Robert Parry
/authors/OL546153A,Victoria Parker
/authors/OL588826A,Gordon W. Stewart
/authors/OL581342A,Vivian Grisogono
/authors/OL585882A,Mark Fenton
/authors/OL3119940A,David R. Bassett
/authors/OL722824A,Peg Jordan
/authors/OL843768A,Herbert A. DeVries
/authors/OL828498A,Danny Connor
/authors/OL454257A,Michael Tse
/authors/OL2910745A,Anne Dugan
/authors/OL3098568A,Marsha Wenig
/authors/OL4295589A,Bill Dobbins
/authors/OL3072279A,Jill R. Johnson
/authors/OL3032952A,Amy Luwis
/authors/OL2815868A,Steven Kuei
/authors/OL2815869A,Stephen Comee
/authors/OL2813237A,Marcus Wells
/authors/OL2788969A,John P. McCarthy
/authors/OL2805839A,Judith Sherman-Wolin
/authors/OL3591397A,Ilse Nolte-Heuritsch
/authors/OL17587A,Josephine Langworthy Rathbone
/authors/OL3307723A,John S. O'Connor
/authors/OL3899353A,Isao Ishikawa
/authors/OL3835840A,Ruth K. Wassinger
/authors/OL3799871A,Pat Manocchia
/authors/OL3458612A,Todd Estabrook
/authors/OL2629049A,Marv Marinovich
/authors/OL2629050A,Edythe M. Heus
/authors/OL3232355A,Gerard Pearlberg
/authors/OL3242472A,Andrew P. Hills
/authors/OL3140156A,Tanya Wyatt
/authors/OL3185664A,Raj Kumar
/authors/OL2826964A,Royal Academy of Dancing
/authors/OL2876441A,Compton F. Jenkins
/authors/OL1211421A,William B. Zuti
/authors/OL4300024A,Valerie A. Overdahl
/authors/OL4300104A,Michelle A. Cleary
/authors/OL4285339A,Thomas Benton Kelso
/authors/OL4285275A,Gordon D. Brown
/authors/OL4299437A,Michael L. Daniel
/authors/OL4299295A,Pamela L. Kershner
/authors/OL4299788A,Lynn R. Aaron
/authors/OL4299129A,Robert Williams Brooks
/authors/OL4300102A,Marie L. Socha
/authors/OL4299916A,Roger G. Eston
/authors/OL4284930A,George E. Simpson
/authors/OL4284677A,Allison McMillan Crawley
/authors/OL4284611A,Patricia Louise Hopkins Price
/authors/OL4285497A,Hugh Mitchell Neisler
/authors/OL4285521A,Debra Murphy
/authors/OL5636677A,Janet Barratt
/authors/OL2645427A,Rosemary Conley
/authors/OL2117963A,Marcia Barratt
/authors/OL6600511A,Kate Carleton
/authors/OL4509571A,Fred W. Kasch
/authors/OL130488A,Thomas Kirk Cureton
/authors/OL5812001A,Dora Bullivant
/authors/OL5409400A,Cathrine Himberg
/authors/OL2873293A,Cathrine Himberg
/authors/OL2873294A,Gayle Hutchinson
/authors/OL2873295A,John Mathieu Roussell
/authors/OL395635A,Stephenie Karony
/authors/OL2819769A,Anthony L. Ranken
/authors/OL400485A,Tarthang Tulku.
/authors/OL400521A,Ray White Squires
/authors/OL395619A,Pete Egoscue
/authors/OL393137A,Debbie Shapiro
/authors/OL2819536A,Deb Shapiro
/authors/OL5386475A,Michael R. Wilson
/authors/OL2631688A,Timm Boyle
/authors/OL2298853A,American Physiological Society (1887- )
/authors/OL5220503A,Jennifer Smith Maguire
/authors/OL9130360A,Jim Kirwan
/authors/OL514332A,Kåre Rodahl
/authors/OL451629A,Sarah Key
/authors/OL447548A,Bryant A. Stamford
/authors/OL2710878A,Bryant A Stamford Ph.d
/authors/OL2710879A,Porter Schimer
,
/authors/OL1959707A,Linus J. Dowell
/authors/OL3119891A,Lisa Purcell
/authors/OL3751029A,Gerald P. Curatola
/authors/OL7611093A,Kayla Itsines
/authors/OL2814911A,Baron Baptiste
/authors/OL1004878A,Sanjiv Chopra
/authors/OL7609083A,Dalton Wong
/authors/OL5193499A,Pete Cerqua
/authors/OL7407409A,Stephanie Gaudreau
/authors/OL7611308A,Kathleen Trotter
/authors/OL7597113A,Karina Inkster
/authors/OL3079400A,Genie Tartell
/authors/OL3079401A,Ted Kavanau
/authors/OL5997810A,Thomas Kerchever Arnold
/authors/OL5997811A,Jesse Ames Spencer
/authors/OL395671A,Ron J. Maughan
/authors/OL2641087A,Louise Burke
/authors/OL7572960A,Katharina Meyer
/authors/OL239261A,Sheldon Levine
/authors/OL7045070A,Nick Mitchell
/authors/OL8249532A,Mike Loosemore
/authors/OL1428513A,Kathryn Smithyman
/authors/OL19026A,Bobbie Kalman
/authors/OL1497235A,Paul Christelis
/authors/OL238335A,Anna Selby
/authors/OL2708857A,Pekka Oja
/authors/OL3341239A,J. Borms
/authors/OL2757432A,Zong Wu
/authors/OL2958827A,Li Mao
/authors/OL3356695A,Paige Adams-Geller
/authors/OL3356696A,Ashley Borden
/authors/OL420168A,Nikki Diamond
/authors/OL2774351A,Carolyn Cheshire
/authors/OL1121889A,Mary F. Asterita
/authors/OL7605263A,Ashley Kalym
/authors/OL7069013A,Gail Trapp
/authors/OL447953A,Amiyo Ruhnke
/authors/OL2828129A,Ursula Wurzburger
/authors/OL2828130A,Anando Wuerzburger
/authors/OL4413000A,Roger Frampton
/authors/OL405054A,Larry M. Leith
/authors/OL2780753A,Debbie Lawrence
/authors/OL2811053A,Julia Buckley
/authors/OL7603379A,Ben Pratt
/authors/OL7538717A,Harri Angell
/authors/OL986156A,Janice M. Bibik
/authors/OL3233908A,Janice Bibik
/authors/OL3233909A,Margaret Chandler
/authors/OL3233910A,Laurie Deyo
/authors/OL228181A,Richard Brennan
/authors/OL2711261A,Jennifer Kries
/authors/OL2720361A,Alex Hutchinson
/authors/OL1399936A,Arthur Agatston
/authors/OL3906741A,Joseph Signorile
/authors/OL2118523A,Stephen Huffaker
/authors/OL402505A,Thomas J. Moore
/authors/OL4170743A,Claudia Molina
/authors/OL285792A,Pauline Wills
/authors/OL2795225A,Theodore Gimbel
/authors/OL768200A,N. J. Whitehead
/authors/OL404717A,Doriel Hall
/authors/OL678318A,"Yap, Chan Ling."
/authors/OL239614A,David Marshall
/authors/OL2830952A,Matt Roberts
/authors/OL224983A,Peta Bee
/authors/OL10742203A,Dale L. Anderson
/authors/OL1188818A,Mackie Shilstone
/authors/OL7603831A,Jenna Wolfe
/authors/OL217674A,Joyce L. Vedral
/authors/OL223553A,Earl Mindell
/authors/OL6605191A,Lisa Rinna
/authors/OL458836A,Daniel S. Kirschenbaum
/authors/OL398918A,Mark De Lisle
/authors/OL2710870A,Bob Jackson-Paris
/authors/OL2833218A,Cyndi Lee
